subscriptionId,subscriptionName,accountId,Name,EA,NotificationContact,nc1,nc2,nc3,nc4,nc5,nc6,nc7,nc8,nc9,nc10,nc11,nc12,nc13,nc14
3a9fedc2-f494-484d-a600-b3f2494548d2,AZURE-MOONCAKE-PROD-PROBING,24c5eb9b-4ed5-43e0-9d51-a561eb8cd556,NA,NA,NA,,,,,,,,,,,,,,
616e1d89-2c17-4049-bf07-72b034de0665,AZURE DATABRICKS MOONCAKE DEVELOPMENT,24c5eb9b-4ed5-43e0-9d51-a561eb8cd556,NA,NA,NA,,,,,,,,,,,,,,
3543b178-3aa4-40dc-8b56-10138ebc6826,KW-MOONCAKE-DATABRICKSTEST-BUGTEST5,24c5eb9b-4ed5-43e0-9d51-a561eb8cd556,NA,NA,NA,,,,,,,,,,,,,,
8eb85b24-1178-4331-a54a-54373bbb009f,DATABRICKS MOONCAKE PROD GENEVA MSFT TENANT,24c5eb9b-4ed5-43e0-9d51-a561eb8cd556,NA,NA,NA,,,,,,,,,,,,,,
3c9876f9-96ff-4d2d-889a-1c20746016e1,DATABRICKS MOONCAKE DEV TEST WORKSPACES,24c5eb9b-4ed5-43e0-9d51-a561eb8cd556,NA,NA,NA,,,,,,,,,,,,,,
cd51e940-227e-464a-8e20-d7fd33b9ac73,PCN D365,e3d215bd-0bfd-4b58-a3ab-240ffaeae64c,NA,NA,NA,,,,,,,,,,,,,,
56a92656-4cef-4d08-a0ed-a8ef1fba4e3d,o2o+Fresh - Windows Azure Enterprise,6ad829c9-c964-4180-b7ac-379e8f5788b8,NA,NA,NA,,,,,,,,,,,,,,
94de6e67-42c5-4b48-9adc-10c6ad712dff,TOG-WASUOPS,b94f3c8a-2757-4540-a877-47865c198d39,上海埃治慷内科技有限公司,V5702308S0464,chen.haiyun@oe.21vianet.com,sun.xiao5@oe.21vianet.com,,,,,,,,,,,,,
5c6e0c22-fbda-48c5-998a-2d12d3d5ec7f,WINDOWS AZURE INTERNAL CONSUMPTION,f7bf7745-3c69-4afb-b9f4-77866a6e60e6,NA,NA,NA,,,,,,,,,,,,,,
0c51d0a1-bd08-43af-b21f-af793d7438ce,MAGELLAN DATA PLATFORM,fa8a76b6-859a-4ee3-b1eb-4d669f8f0c1a,联想（北京）有限公司,V5702509S0150,wangning38@lenovo.com,yangfc1@lenovo.com,,,,,,,,,,,,,
754864cf-e31c-47fa-bfdf-bb88dcc0e0bd,WINDOWS AZURE INTERNAL CONSUMPTION,5cddd1f8-de37-46f4-ac4d-fd00626fa82e,NA,NA,NA,,,,,,,,,,,,,,
2b747e5a-7586-419a-a167-5e8d20c3403a,LOCK SCREEN ADS - LOCAL,7eb6c07f-64a4-4347-a641-bdb7ccc5b328,NA,NA,NA,,,,,,,,,,,,,,
a3c697bd-e9e8-47a2-9b28-86990f1d43b7,WINDOWS AZURE 内部消耗,7eb6c07f-64a4-4347-a641-bdb7ccc5b328,NA,NA,NA,,,,,,,,,,,,,,
c95304a8-7e51-4c48-9870-50bb20182ac8,WORKSPACERP - RUNNER RESOURCE CREATION - MOONCAKE,7eb6c07f-64a4-4347-a641-bdb7ccc5b328,NA,NA,NA,,,,,,,,,,,,,,
f288ebed-4478-4fe4-af50-56f2c530f6f5,WINDOWS AZURE INTERNAL CONSUMPTION,7eb6c07f-64a4-4347-a641-bdb7ccc5b328,NA,NA,NA,,,,,,,,,,,,,,
0450a14b-8b32-4895-bc23-688ecb7c9e3d,Windows Azure Enterprise - Lululemon,857c41d8-d1f0-4329-a502-0f660cb87de2,NA,NA,NA,,,,,,,,,,,,,,
ac230c86-38a6-4cf6-aade-e1f99933d195,CDP UAT Subscription,ccd8aa81-89c0-462f-bcaa-09220a287914,NA,NA,NA,,,,,,,,,,,,,,
6e7f16bc-0432-4880-acd8-e5d40a7cb19c,WINDOWS AZURE ENTERPRISE TRIAL(CONVERTED TO EA),16951a76-23be-4df6-a0cf-10ee6812f180,NA,NA,NA,,,,,,,,,,,,,,
d922dcf3-bcc6-4c5b-9212-21d305186c1f,VM-WASU (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
86d19745-1e57-4bdf-be8d-c17e3792c594,ZHENG CHEN (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
361ced67-f97e-4cce-b2bf-7f215726e030,DB-WANG ZHICHAO (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
78df7407-a3a1-4a7c-9494-bb3055562dfe,DB-KONG BINBIN (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
51b14e0c-505b-4ad8-b62c-62e3f8c27dcc,VM-ZHANG WENXIN(21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
4ce3c57b-ceee-41b2-8588-2ababd381b7a,DB-LIANG HAIBIN (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
04b2769c-577b-4dd9-8650-eab54c04aaa1,DB-XIA RONG(21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
48005cc9-8069-4f08-a110-fcd36b6c3e7d,DB-LI HENG (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
53621724-10de-4a6b-85f0-f8a78d823588,NET - JEFF (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
e11ede9d-d74a-4590-b362-4e5c0b16dfa1,NET-HU MINGYUE (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
9909ab6a-1115-4bed-833f-92db8f25f378,DB-CHEN YUHENG (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
05f5513c-9195-4544-91ec-c53e61981d4e,DB-ZHU HONGFEI (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
81b5ba0f-cc6b-4366-8716-e03c41e3462d,DB-HE ZIXUAN(21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
8d75550d-77d8-48ac-b247-bb0b3dbdbb9e,DB-FAN DONGZE (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
1f2ffc2d-4f6a-4fea-b142-31ae337d6aad,DB-LI HONG (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
2ab227d7-4c48-41ea-b7f5-fcfaaf9ad7d6,DB-ZHANG ZHENGJIAN(21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
19017a67-ea0a-4bb3-ae6f-2b14ce2199c8,PAAS-GAOHUILI (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
a0b23e78-3cc5-4f7f-abce-4d261c207bb2,PAAS-FAN WEIYAN (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
989c5df8-72c1-4342-b84a-54de6a4e196d,DB-ZHAO LIXIAN(21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
d02ead13-610a-4745-b4bc-a38c9869741c,NET-WANGSHUWEN(21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
413eb882-b134-4b64-b202-519e1fe3a994,DB-WU GUANGLIE (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
5bbf0cbb-647d-4bd8-b4e6-26629f109bd7,CIETEST01 (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
fe545a67-a74c-414c-a2d2-81a8c917c51b,DB-LIU SHUO (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
c5c579af-5c92-4bb9-9fd1-fd5a28d0c73b,VM-BAI ZICHEN (21V),322b44fa-4746-451d-bce7-1c9f0e7f8576,NA,NA,NA,,,,,,,,,,,,,,
9d599fe0-1d86-4b6d-b20b-bba68e0ae026,BIG DATA,5e0e8f9a-8dc6-474c-b39d-bb0f3e45887f,NA,NA,NA,,,,,,,,,,,,,,
738b238c-d18b-4b67-98e2-2d514fcaa6ee,Nestle.Shenzhou-APEA-001-Exploration.SUB,66e533be-fecd-448f-ad1e-e0e7bcdc034a,NA,NA,NA,,,,,,,,,,,,,,
9552b075-86db-4fe1-901b-5b986936c3c6,Nestle.Managed-APEA-001-PROD.SUB,66e533be-fecd-448f-ad1e-e0e7bcdc034a,NA,NA,NA,,,,,,,,,,,,,,
3ac482b6-893e-4750-b5b8-0e94a3bd522c,Nestle.Shenzhou-APEA-001-PROD.SUB,66e533be-fecd-448f-ad1e-e0e7bcdc034a,NA,NA,NA,,,,,,,,,,,,,,
405d6029-17f7-4abb-90e7-0fe65ce17f9f,ngcr-pr-b2bsolutions-chn3-001-sub,66e533be-fecd-448f-ad1e-e0e7bcdc034a,NA,NA,NA,,,,,,,,,,,,,,
a157d284-5297-4b83-b91e-0284a3ab69ff,Nestle.CDP-APEA-002-PROD.SUB,66e533be-fecd-448f-ad1e-e0e7bcdc034a,NA,NA,NA,,,,,,,,,,,,,,
d0519591-d6e1-4c90-962f-9ef634099ff2,Nestle.CDP-APEA-001-PROD.SUB,66e533be-fecd-448f-ad1e-e0e7bcdc034a,NA,NA,NA,,,,,,,,,,,,,,
96076a18-c566-41af-aa23-b28602694a53,ngcr-np-b2bconnectedsolutions-chn3-001-sub,66e533be-fecd-448f-ad1e-e0e7bcdc034a,NA,NA,NA,,,,,,,,,,,,,,
baff9898-4fe0-40f9-932e-aa092cf1cff6,ngcr-pr-b2bconnectedsolutions-chn3-001-sub,66e533be-fecd-448f-ad1e-e0e7bcdc034a,NA,NA,NA,,,,,,,,,,,,,,
7f6dbceb-d16a-47ec-bbf3-123e92a6d10a,ngcr-pr-b2cconnectedsolutions-chn3-001-sub,66e533be-fecd-448f-ad1e-e0e7bcdc034a,NA,NA,NA,,,,,,,,,,,,,,
83b810f3-40c1-4a07-abdb-3ac1285b9c14,WINDOWS AZURE INTERNAL CONSUMPTION ORIGINAL,88c61585-b06c-418b-98d4-e0bc148741a9,NA,NA,NA,,,,,,,,,,,,,,
edce140a-68ad-49d6-a284-f4503bf3b565,N/A,a764014a-6e17-4604-b703-81b429980466,NA,NA,NA,,,,,,,,,,,,,,
63ba0bc8-50c9-4257-a899-065c603c6d6c,IS Infrastructure and Operations - Prod (0601),37969cfc-c9c2-4425-98b9-327c2a56a56c,NA,NA,NA,,,,,,,,,,,,,,
c4475a6f-1f83-42ab-b175-cf0b4ae9f79d,IS Infrastructure and Operations - Non Prod (0601),37969cfc-c9c2-4425-98b9-327c2a56a56c,NA,NA,NA,,,,,,,,,,,,,,
664d80c3-9a1e-48e5-b9c0-a25cabf76885,WINDOWS AZURE STU,5103a63b-bc36-48a7-866f-1f48195b075f,NA,NA,NA,,,,,,,,,,,,,,
d0360a78-e12c-4db1-b134-03bb2deb3c56,上海永耸信息科技有限公司,c7786ae3-a012-4957-a995-e699979e9648,上海市徐汇区人民政府,V5702306S0326,jinfj@inesa-lab.com,kw@xh.sh.cn,,,,,,,,,,,,,
44af4016-d519-433a-b4eb-6f78053dfa24,XTC,d6d65b54-02d2-403b-bf42-ffab3f91519b,NA,NA,NA,,,,,,,,,,,,,,
59a0352c-c52b-41d3-b629-d7c113bfd056,YIBOCHINA1,d843e6e5-d338-4e07-987c-de5b09aceb6c,NA,NA,NA,,,,,,,,,,,,,,
bac3e680-42a6-4e55-ab21-15d72fc65cd2,微软合规项目,057049d6-ced9-4135-95ec-5cef5bd63a57,NA,NA,NA,,,,,,,,,,,,,,
7f4c6885-9bfd-4594-9d23-1d8c1f82b093,CHINA AZURE INTERNAL CONSUMPTION,183aa2c0-d964-455c-a1d7-ff9cc9d9a9d8,NA,NA,NA,,,,,,,,,,,,,,
1b081744-5202-479e-b591-708f14364a86,WINDOWS AZURE INTERNAL CONSUMPTION,25008bc4-b8a0-4418-ad40-f528d990a446,NA,NA,NA,,,,,,,,,,,,,,
e1136f1e-1635-4588-938b-a271845c2ec4,cnn3-uat,7981a475-cd51-4735-8f5c-f320e5d5cc7f,NA,NA,NA,,,,,,,,,,,,,,
7300de52-5164-4c06-b055-048807d29117,cnn3-prod,7981a475-cd51-4735-8f5c-f320e5d5cc7f,NA,NA,NA,,,,,,,,,,,,,,
f6caa89b-3ba9-4804-8bcc-d5d2e67df653,cnn3-dev,7981a475-cd51-4735-8f5c-f320e5d5cc7f,NA,NA,NA,,,,,,,,,,,,,,
6210d7a6-c10d-46e3-a9a2-db6fb51423f9,CIANDT China Subscription(Converted to EA),8f07ca40-8502-4b61-bbfa-b1f9391a49cb,NA,NA,NA,,,,,,,,,,,,,,
b6f165ae-89f7-418c-a2f9-0817e93bb7ed,CN EDH PRD,9c4a5046-c78b-48b4-b768-f0ff0c44c1b4,NA,NA,NA,,,,,,,,,,,,,,
5c4c6e4f-6152-4ad8-9e6b-9899cc2f7011,CORPO-PIONEER_CHINA-NPD,9c4a5046-c78b-48b4-b768-f0ff0c44c1b4,NA,NA,NA,,,,,,,,,,,,,,
438e4a8e-6dc6-4964-ab22-6bba2b649e8c,CN EDH NPD,9c4a5046-c78b-48b4-b768-f0ff0c44c1b4,NA,NA,NA,,,,,,,,,,,,,,
2f9aec7d-bbb6-484e-af95-16bebf4c6f06,CORPO-PIONEER_CHINA-PRD,9c4a5046-c78b-48b4-b768-f0ff0c44c1b4,NA,NA,NA,,,,,,,,,,,,,,
594a94bc-e88e-4347-ac4c-6b7ec3c5fb2a,Windows Azure 企业,b7de7c0d-e159-4cd5-a253-8241ec1e4cf3,NA,NA,NA,,,,,,,,,,,,,,
593830ae-ea32-47fc-8b2b-4b5fe9f3882c,WINDOWS AZURE INTERNAL CONSUMPTION,20c26866-115e-4e40-a202-a0f035943ad5,NA,NA,NA,,,,,,,,,,,,,,
ff49f572-5c66-4752-928e-30cee783b741,ch-corp-cn-prod,644b1f7a-7347-42c8-bdd4-2865afc68a94,NA,NA,NA,,,,,,,,,,,,,,
6c3d23b6-3c32-4cc6-b6f6-36ac7aa14710,ch-corp-cn-uat,644b1f7a-7347-42c8-bdd4-2865afc68a94,NA,NA,NA,,,,,,,,,,,,,,
5fbb1b7f-315e-4c7b-8230-db89f7a1e7c5,ch-corp-cn-dev,644b1f7a-7347-42c8-bdd4-2865afc68a94,NA,NA,NA,,,,,,,,,,,,,,
ca56843b-d9a8-414b-a92e-6923002c0f3b,ch-corp-cn-dos-prod,644b1f7a-7347-42c8-bdd4-2865afc68a94,NA,NA,NA,,,,,,,,,,,,,,
28e57d01-e90d-49e6-ad1e-f4cf8129391a,ch-corp-cn-dos-devtest,644b1f7a-7347-42c8-bdd4-2865afc68a94,NA,NA,NA,,,,,,,,,,,,,,
f9f8ac7e-5b77-406b-8c40-aa82517dce58,ch-corp-cn-dos-uat,644b1f7a-7347-42c8-bdd4-2865afc68a94,NA,NA,NA,,,,,,,,,,,,,,
4c3bbe6e-9a4f-407d-9047-6bd8d2e77151,Windows Azure 企业,a2ace1b3-5911-400e-8e91-14142e062844,NA,NA,NA,,,,,,,,,,,,,,
0b66981c-74de-4b36-9ea0-514b880f9283,dams测试订阅,bb3cd433-ab6f-4bd9-9bd5-a0c3ad72d208,NA,NA,NA,,,,,,,,,,,,,,
f4324d5c-ec45-4490-89fb-749216ef7e99,dams正式订阅,bb3cd433-ab6f-4bd9-9bd5-a0c3ad72d208,NA,NA,NA,,,,,,,,,,,,,,
69174d4a-909a-43b9-91cc-ec86ede0b7bf,Liberty-CN-DataPlatform,e0435d88-89fa-4588-b482-a252a96e63f5,NA,NA,NA,,,,,,,,,,,,,,
daa99968-3b42-4400-b538-8d1f9e457b7f,AnalyticalEnvironment-PRD,f58e4a0e-4a13-4cea-91f7-8ecc2f803a5e,NA,NA,NA,,,,,,,,,,,,,,
9699b194-6a90-49b7-8ef2-f5783000ded6,N/A,f58e4a0e-4a13-4cea-91f7-8ecc2f803a5e,NA,NA,NA,,,,,,,,,,,,,,
0f9d6144-bc10-4364-80cb-d19765ff3c37,LocalPBI-PRD,f58e4a0e-4a13-4cea-91f7-8ecc2f803a5e,NA,NA,NA,,,,,,,,,,,,,,
6b76dec4-dec9-43bf-98e7-8fba7966753c,DAP-DEV,f58e4a0e-4a13-4cea-91f7-8ecc2f803a5e,NA,NA,NA,,,,,,,,,,,,,,
88e39f7d-09dc-4b59-9491-b1cbf00279fb,DAP-PRD,f58e4a0e-4a13-4cea-91f7-8ecc2f803a5e,NA,NA,NA,,,,,,,,,,,,,,
434b6e57-a144-4ae7-a008-f694830fd5fa,AnalyticalEnvironment-TST,f58e4a0e-4a13-4cea-91f7-8ecc2f803a5e,NA,NA,NA,,,,,,,,,,,,,,
3d1d8d87-ff39-4fab-a3ab-6cc9984f40c5,N/A,f58e4a0e-4a13-4cea-91f7-8ecc2f803a5e,NA,NA,NA,,,,,,,,,,,,,,
8cdd22a4-4e1b-486c-9eb6-34d6e09c3431,N/A,f58e4a0e-4a13-4cea-91f7-8ecc2f803a5e,NA,NA,NA,,,,,,,,,,,,,,
cd1bcafa-9927-4f9a-8e7d-dcf6af3ab839,DAP-TST,f58e4a0e-4a13-4cea-91f7-8ecc2f803a5e,NA,NA,NA,,,,,,,,,,,,,,
3911b69e-5f33-4b81-ac32-3023f62dbd92,WINDOWS AZURE INTERNAL CONSUMPTION,0116003e-621a-45cf-97d0-804e15497749,NA,NA,NA,,,,,,,,,,,,,,
9e8a9b10-70c9-46a0-a70a-8bf760849fc5,data-pro-cn,18825950-6814-470c-8b53-72d6b6fa7730,NA,NA,NA,,,,,,,,,,,,,,
6a0e4165-fce3-4fd6-a433-9b265c69efec,HANNOVER-DATAPLATFORM-POC,24331196-9bec-427b-8ad4-6710db758615,北京神州数码云计算有限公司,V5702501S0009,jinyja@digitalchina.com,liangyx1@digitalchina.com,,,,,,,,,,,,,
6e6ff92c-bc13-4a14-9f01-1af05ad3250b,POC,13a12274-6dff-431c-bf08-c7b718fcafaa,NA,NA,NA,,,,,,,,,,,,,,
17bfdf1f-d013-497c-81c4-f97bfafeab2d,ferrero-cn20-control tower poc,20741df4-6c1c-458f-a9d8-23e5dee98dd4,NA,NA,NA,,,,,,,,,,,,,,
19b3d4cb-ff3e-4b16-9ea9-95e8ef48d6c9,ferrero-cn20-cnct,20741df4-6c1c-458f-a9d8-23e5dee98dd4,NA,NA,NA,,,,,,,,,,,,,,
c30f9b89-b620-4279-99a7-a8c2dc0a1a08,AZRCN-NN-WebApp-PoC,3e788e80-1394-43ea-b11b-9f410f21ee28,NA,NA,NA,,,,,,,,,,,,,,
8aede301-9730-4268-9554-52fad5847d10,PURVIEW_MOONCAKE_CHINANORTH3_E2ETESTING,56253aad-d49b-4874-b59f-10540f8ea60b,NA,NA,NA,,,,,,,,,,,,,,
57d26156-ef23-45d9-940c-a5732e0fdbb8,PURVIEW_MOONCAKE_WORKFLOW_TIPS,56253aad-d49b-4874-b59f-10540f8ea60b,NA,NA,NA,,,,,,,,,,,,,,
7af3ad87-f2a4-47dc-8a54-3ff25eb328c2,N/A,7b1392d6-b22a-4e5f-9ae4-0c852f7ad695,NA,NA,NA,,,,,,,,,,,,,,
1dcb39fa-cf0f-4b39-bf8f-ae56cc30eff1,STORE_CHINA_DEV,847952f9-f74a-47e7-8416-288fcade3bda,NA,NA,NA,,,,,,,,,,,,,,
1b4e9e0f-942c-49cd-9d59-a4ca9a5f7cf4,CTC41-CARIAD.mega.cnnorth2-product-prod-harbin,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
0c60df2d-d256-46ea-9b0e-98101d661163,CSDDB-Central Data Platform-DEV,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
0307470b-3c45-41e9-baf0-8ca181e270d3,CTC41-CARIAD.mega.cnnorth2-product-prod-suzhou,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
0ad1f262-d985-4ec3-8ae0-c4b7eedd5755,Audi China General Service,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
a144c614-5d4b-4020-b749-1245b81cd69a,CTNP2-PMTNEWTOOLCHAIN-POC,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
36646bff-fbd2-4767-b27b-2fe786b5b15c,CSDDB-Central Data Platform,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
13e20a0f-2eab-4890-8c54-b1e9e2aa6aad,CTC41-CARIAD.mega.cnnorth2-product-dev-peking,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
ab6fa35a-353f-4f20-a979-da05a9e174e9,CTC41-DLCM-QA,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
9c382812-258a-4862-94fa-ae9e24f0c4c3,CTC41-VWAC Data KC-PROD,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
5a079640-9dd1-4049-94b6-bf12d81b83d0,CTC41-DLCM-Prod,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
4d0fd515-cfe3-40b0-8b51-153c07048cb9,CTC41-IDS PPE data forwarder-APP,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
86493dec-8492-4983-b354-6ce107cc1bba,CTC41-DLCM-Dev,cbcf060d-977d-4171-860e-206a5bd9b0d7,NA,NA,NA,,,,,,,,,,,,,,
4e509556-4ea3-4ff4-8164-4218293f3ce5,数仓,fe420291-627e-4343-8bf7-14cdd93cf0bc,NA,NA,NA,,,,,,,,,,,,,,
e07f04f0-fa81-48d1-927e-212f1beca349,GUYIN ZHOU MOONCAKE,d4bb81fd-8fcf-42cd-8c6b-29d5f4b10c97,NA,NA,NA,,,,,,,,,,,,,,
930c866e-6202-4903-967b-64004af751f9,gsk-rx-prod,dbcb5951-4cbc-4216-8249-a96bb8e4e638,NA,NA,NA,,,,,,,,,,,,,,
a7fdb3d7-bcb4-439b-9bc6-1f780baa0d6a,gsk-rd-uat,dbcb5951-4cbc-4216-8249-a96bb8e4e638,NA,NA,NA,,,,,,,,,,,,,,
25227d52-35d6-480c-aa37-746080c4e237,gsk-rx-uat,dbcb5951-4cbc-4216-8249-a96bb8e4e638,NA,NA,NA,,,,,,,,,,,,,,
d2ee847e-77ed-4e55-8ced-690795746ff9,gsk-psc-uat,dbcb5951-4cbc-4216-8249-a96bb8e4e638,NA,NA,NA,,,,,,,,,,,,,,
e92569c4-4c68-4801-afed-e145e9e78cbf,gsk-rx-dev,dbcb5951-4cbc-4216-8249-a96bb8e4e638,NA,NA,NA,,,,,,,,,,,,,,
1e8a30bb-157d-42b7-aa3f-ee1da7bae479,gsk-rd-dev,dbcb5951-4cbc-4216-8249-a96bb8e4e638,NA,NA,NA,,,,,,,,,,,,,,
77d41cf9-a358-4ecb-ac74-9111d7bec611,gsk-rd-prod,dbcb5951-4cbc-4216-8249-a96bb8e4e638,NA,NA,NA,,,,,,,,,,,,,,
3b2842a7-88cd-4df2-871f-e36aedc40b07,BPIT-CN,ebbd99e5-48fc-46ef-9bb6-017771362c84,安克创新科技股份有限公司,V5702304S0211,feigo.chi@anker-in.com,leon.luo@anker-in.com,manny.kang@anker-in.com,,,,,,,,,,,,
95ed2a0b-7676-407f-9f40-5a49bb08040e,CN-WAT-PROD,f30465d8-a0ec-43c5-9e32-dd9782db99bb,NA,NA,NA,,,,,,,,,,,,,,
c93cf75a-f5d2-464a-941f-b75cd0116e8c,CN-WAT-NONP,f30465d8-a0ec-43c5-9e32-dd9782db99bb,NA,NA,NA,,,,,,,,,,,,,,
8edc9f2d-4cee-481f-a24a-156bb829a6c6,ate_ccc_it_dp_China,fd5b706c-39ea-4374-9da2-23f07fd2bc0c,NA,NA,NA,,,,,,,,,,,,,,
d3fe2c03-6a2d-4b3b-86b5-555ed87a43ae,ate_ccc_Experimental_China,fd5b706c-39ea-4374-9da2-23f07fd2bc0c,NA,NA,NA,,,,,,,,,,,,,,
b86f3071-6c54-4edb-b12a-ac466dcce36f,ane_ccc_it_dp_China,fd5b706c-39ea-4374-9da2-23f07fd2bc0c,NA,NA,NA,,,,,,,,,,,,,,
a80544ba-3eee-4405-b6ca-1a75d0acca1d,BASF_SC_BIG-SCIP_PI_DEV,323ad41d-7537-467e-8d8c-a9b53bc43e72,NA,NA,NA,,,,,,,,,,,,,,
55b939a2-3e76-4df6-970a-c0b70a4131ab,BASF_SC_APA-SGI-CN_PI_DEV,323ad41d-7537-467e-8d8c-a9b53bc43e72,NA,NA,NA,,,,,,,,,,,,,,
9e97ce43-d54b-4b43-99b4-2af1f215b13e,BASF_SC_EDLLABSCN01_PI_PROD,323ad41d-7537-467e-8d8c-a9b53bc43e72,NA,NA,NA,,,,,,,,,,,,,,
2b3d4a0d-4d11-4e0b-aeae-ef048d180951,BASF_SC_ECPaintshop_PI_PROD,323ad41d-7537-467e-8d8c-a9b53bc43e72,NA,NA,NA,,,,,,,,,,,,,,
57460dbc-de17-494d-bcf6-9d5ab93aaf6f,BASF_SC_GC-RG-PLATFORM_PI_PROD,323ad41d-7537-467e-8d8c-a9b53bc43e72,NA,NA,NA,,,,,,,,,,,,,,
05ad7b2e-bd3c-47fa-b672-f69b9f27b82b,BASF_SC_GC-RG-PLATFORM_DMZ_Dev,323ad41d-7537-467e-8d8c-a9b53bc43e72,NA,NA,NA,,,,,,,,,,,,,,
9ac630d7-6529-4e72-9b66-a8d126fa00f4,[EoL] BASF_SC_Dlite3_PI_QUAL,323ad41d-7537-467e-8d8c-a9b53bc43e72,NA,NA,NA,,,,,,,,,,,,,,
f2da4344-9050-420e-9536-5c3721a24cb1,BASF_SC_EDLLABSCN02_PI_PROD,323ad41d-7537-467e-8d8c-a9b53bc43e72,NA,NA,NA,,,,,,,,,,,,,,
13baeea8-c9a5-4e48-bf51-1bc4958bbad3,BASF_SC_APA-SGI-CN_PI_QUAL,323ad41d-7537-467e-8d8c-a9b53bc43e72,NA,NA,NA,,,,,,,,,,,,,,
ae7593ed-430b-4b5b-aecf-a10a6917e15e,BASF_SC_APA-SGI-CN_PI_PROD,323ad41d-7537-467e-8d8c-a9b53bc43e72,NA,NA,NA,,,,,,,,,,,,,,
07f50dff-7d5f-4837-93c2-e1ca92eb174a,内部使用,334ab391-3702-4c6c-a9ab-e5a5aeeede4e,NA,NA,NA,,,,,,,,,,,,,,
9de90380-089b-4aeb-8db0-01068286f9d5,APP PORTAL,d1bc3231-2e4e-4610-abbb-d7430a2a3ecd,NA,NA,NA,,,,,,,,,,,,,,
26db6e76-66b3-438a-aa5a-81a7cdb7f188,FLEETCN PROD,e2b611ec-5753-4023-9045-44772de8defe,NA,NA,NA,,,,,,,,,,,,,,
2f94c602-858a-469b-9048-f8bb6d41b88d,AZR-EAC,1f617ecc-bb35-40ba-bda1-b7a7a9f465f3,NA,NA,NA,,,,,,,,,,,,,,
